Location Key,Market,Country,Region,State,City
201443,EMEA,Ukraine,EMEA,Zaporizhzhya,Melitopol'
201444,EU,Netherlands,Central,North Holland,Haarlem
201445,US,United States,South,Tennessee,Memphis
201446,EMEA,Israel,EMEA,Southern,Ashqelon
201447,EU,United Kingdom,North,England,Garforth
201448,EMEA,Bosnia and Herzegovina,EMEA,Federation of Bosnia and Herzegovina,Sarajevo
201449,APAC,New Zealand,Oceania,Otago,Dunedin
201450,EU,Spain,South,Basque Country,Vitoria
201451,EU,United Kingdom,North,England,Middlesbrough
201452,Africa,Guinea-Bissau,Africa,Bissau,Bissau
201453,APAC,Australia,Oceania,New South Wales,Dubbo
201454,EU,Italy,South,Liguria,Genoa
201455,APAC,India,Central Asia,Madhya Pradesh,Ratlam
201456,EMEA,Ukraine,EMEA,Khmel'nyts'kyy,Khmel'nyts'kyy
201457,APAC,China,North Asia,Zhejiang,Linhai
201458,EU,France,Central,Nord-Pas-de-Calais,Avion
201459,EU,Germany,Central,Baden-Württemberg,Pforzheim
201460,APAC,India,Central Asia,Tamil Nadu,Coimbatore
201461,US,United States,South,North Carolina,Durham
201462,APAC,Philippines,Southeast Asia,National Capital,Makati
201463,EU,Belgium,Central,Antwerp,Mechelen
201464,US,United States,East,New Jersey,Perth Amboy
201465,APAC,India,Central Asia,Andhra Pradesh,Nellore
201466,EU,Italy,South,Lazio,Tivoli
201467,LATAM,Brazil,South,Mato Grosso,Cuiabá
201468,LATAM,Cuba,Caribbean,Pinar del Río,Pinar del Río
201469,LATAM,Mexico,North,México,Coacalco
201470,US,United States,East,Ohio,Bowling Green
201471,US,United States,South,Florida,Tamarac
201472,LATAM,Colombia,South,Norte de Santander,Cúcuta
201473,LATAM,Brazil,South,Rio Grande do Sul,Ijuí
201474,US,United States,East,Maryland,Clinton
201475,Africa,Mozambique,Africa,Sofala,Beira
201476,EU,United Kingdom,North,England,Basildon
201477,Africa,Cote d'Ivoire,Africa,Lacs,Yamoussoukro
201478,US,United States,West,California,San Jose
201479,US,United States,Central,Texas,Huntsville
201480,EU,France,Central,Nord-Pas-de-Calais,Maubeuge
201481,Africa,Djibouti,Africa,Djibouti,Djibouti
201482,APAC,Japan,North Asia,Saga,Saga
201483,EU,France,Central,Midi-Pyrénées,Tournefeuille
201484,US,United States,East,Pennsylvania,Chester
201485,APAC,China,North Asia,Guangdong,Donghai
201486,Canada,Canada,Canada,Ontario,Oshawa
201487,EU,United Kingdom,North,England,Crewe
201488,EU,France,Central,Ile-de-France,Sucy-en-Brie
201489,US,United States,South,Tennessee,Jackson
201490,US,United States,Central,Minnesota,Roseville
201491,US,United States,West,Washington,Renton
201492,Africa,Kenya,Africa,Rift Valley,Nakuru
201493,EU,France,Central,Ile-de-France,Montmorency
201494,LATAM,Brazil,South,São Paulo,Barueri
201495,EU,France,Central,Nord-Pas-de-Calais,Valenciennes
201496,APAC,India,Central Asia,Uttar Pradesh,Bilaspur
201497,LATAM,Brazil,South,Minas Gerais,Divinópolis
201498,EMEA,Romania,EMEA,Timis,Lugoj
201499,LATAM,Mexico,North,Guanajuato,Salamanca
201500,LATAM,Brazil,South,Rio Grande do Sul,Passo Fundo
201501,EU,France,Central,Pays de la Loire,Saumur
201502,EU,Germany,Central,North Rhine-Westphalia,Siegen
201503,APAC,Indonesia,Southeast Asia,Riau,Dumai
201504,EU,Italy,South,Sicily,Palermo
201505,APAC,India,Central Asia,Karnataka,Tumkur
201506,US,United States,East,New York,Mount Vernon
201507,EU,France,Central,Limousin,Limoges
201508,EU,France,Central,Nord-Pas-de-Calais,Wasquehal
201509,EU,Italy,South,Sardinia,Cagliari
201510,EU,France,Central,Brittany,Vannes
201511,EU,Switzerland,Central,Vaud,Lausanne
201512,EU,France,Central,Ile-de-France,Athis-Mons
201513,EMEA,Israel,EMEA,Jerusalem,Jerusalem
201514,LATAM,Venezuela,South,Miranda,Charallave
201515,EMEA,Iran,EMEA,Khuzestan,Masjed Soleyman
201516,LATAM,Cuba,Caribbean,Santiago de Cuba,Palma Soriano
201517,LATAM,El Salvador,Central,Sonsonate,Sonsonate
201518,EU,United Kingdom,North,England,Northampton
201519,EU,Germany,Central,Thuringia,Gera
201520,US,United States,West,California,Redondo Beach
201521,EU,United Kingdom,North,England,Walsall
201522,US,United States,South,Arkansas,Jonesboro
201523,EU,Germany,Central,Brandenburg,Potsdam
201524,EU,Italy,South,Tuscany,Grosseto
201525,US,United States,West,Colorado,Parker
201526,EU,Germany,Central,Saarland,Neunkirchen
201527,EU,France,Central,Provence-Alpes-Côte d'Azur,Marignane
201528,US,United States,West,Idaho,Boise
201529,Africa,South Africa,Africa,Kwazulu-natal,Pietermaritzburg
201530,LATAM,Guatemala,Central,Huehuetenango,Huehuetenango
201531,LATAM,Ecuador,South,Azuay,Cuenca
201532,EMEA,Saudi Arabia,EMEA,Al Madinah,Medina
201533,US,United States,Central,Texas,Mansfield
201534,APAC,Australia,Oceania,New South Wales,Tamworth
201535,EU,United Kingdom,North,England,Worcester
201536,EU,France,Central,Ile-de-France,Champigny-sur-Marne
201537,Africa,Nigeria,Africa,Rivers,Port Harcourt
201538,US,United States,South,Tennessee,Smyrna
201539,US,United States,South,Alabama,Hoover
201540,LATAM,Brazil,South,Minas Gerais,Ituiutaba
201541,APAC,India,Central Asia,Chhattisgarh,Raipur
201542,APAC,India,Central Asia,Assam,Guwahati
201543,EMEA,Turkey,EMEA,Gaziantep,Gaziantep
201544,EU,Spain,South,Andalusía,Jerez de la Frontera
201545,EU,Italy,South,Tuscany,Carrara
201546,EMEA,Romania,EMEA,Constanta,Constanta
201547,LATAM,Brazil,South,São Paulo,Cotia
201548,US,United States,Central,Texas,Beaumont
201549,EMEA,Iran,EMEA,Kerman,Rafsanjan
201550,LATAM,Venezuela,South,Carabobo,Guacara
201551,EMEA,Saudi Arabia,EMEA,Ash Sharqiyah,Al Mubarraz
201552,EU,United Kingdom,North,Scotland,Aberdeen
201553,LATAM,Brazil,South,Minas Gerais,Montes Claros
201554,LATAM,Panama,Central,Panama,La Chorrera
201555,Africa,Benin,Africa,Littoral,Cotonou
201556,US,United States,East,District of Columbia,Washington
201557,US,United States,West,California,Chico
201558,LATAM,Chile,South,Santiago,Puente Alto
201559,LATAM,Mexico,North,Colima,Tecomán
201560,APAC,Pakistan,Central Asia,Khyber Pakhtunkhwa,Peshawar
201561,APAC,Japan,North Asia,Kanagawa,Kawasaki
201562,US,United States,West,California,Pasadena
201563,EU,Italy,South,Campania,Acerra
201564,LATAM,Mexico,North,Guerrero,Chilpancingo
201565,EMEA,Iran,EMEA,Esfahan,Khomeynishahr
201566,US,United States,Central,Oklahoma,Edmond
201567,APAC,China,North Asia,Anhui,Jieshou
201568,Canada,Canada,Canada,British Columbia,Surrey
201569,LATAM,Mexico,North,Yucatán,Progreso
201570,US,United States,Central,Illinois,Decatur
201571,LATAM,Chile,South,Santiago,San Bernardo
201572,EU,Germany,Central,Baden-Württemberg,Aalen
201573,APAC,India,Central Asia,Maharashtra,Aurangabad
201574,Africa,Kenya,Africa,Eastern,Marsabit
201575,EMEA,Poland,EMEA,Lodz,Lodz
201576,APAC,Pakistan,Central Asia,Punjab,Multan
201577,US,United States,East,Pennsylvania,Allentown
201578,Africa,Zambia,Africa,Copperbelt,Mufulira
201579,EU,Germany,Central,Mecklenburg-Vorpommern,Greifswald
201580,US,United States,West,Arizona,Tempe
201581,EU,United Kingdom,North,England,Letchworth
201582,EMEA,Iraq,EMEA,Ninawa,Mosul
201583,LATAM,Brazil,South,Paraíba,João Pessoa
201584,EMEA,Romania,EMEA,Sibiu,Sibiu
201585,EU,France,Central,Ile-de-France,Fresnes
201586,LATAM,Mexico,North,Distrito Federal,Cuajimalpa
201587,LATAM,Mexico,North,Veracruz,Córdoba
201588,US,United States,South,Arkansas,Fayetteville
201589,Africa,Tunisia,Africa,Tunis,Tunis
201590,LATAM,Brazil,South,São Paulo,Itapevi
201591,EU,Germany,Central,North Rhine-Westphalia,Halle
201592,LATAM,Argentina,South,Santa Fe,Rosario
201593,EMEA,Ukraine,EMEA,Mykolayiv,Mykolayiv
201594,EU,Norway,North,Rogaland,Sandnes
201595,LATAM,Nicaragua,Central,Masaya,Masaya
201596,US,United States,South,Florida,Kissimmee
201597,EU,United Kingdom,North,England,Aylesbury
201598,LATAM,Brazil,South,Parana,Cambé
201599,LATAM,Brazil,South,Sergipe,Aracaju
201600,EU,United Kingdom,North,England,Warrington
201601,LATAM,Nicaragua,Central,Granada,Granada
201602,LATAM,Brazil,South,Ceará,Limoeiro do Norte
201603,APAC,Australia,Oceania,New South Wales,Katoomba
201604,APAC,Indonesia,Southeast Asia,Jawa Timur,Kediri
201605,EMEA,Russia,EMEA,Yaroslavl',Yaroslavl'
201606,EMEA,Russia,EMEA,Bashkortostan,Salavat
201607,APAC,Indonesia,Southeast Asia,Jawa Timur,Malang
201608,EU,France,Central,Nord-Pas-de-Calais,Calais
201609,US,United States,West,Utah,Provo
201610,LATAM,Brazil,South,Goiás,Novo Gama
201611,EU,United Kingdom,North,England,Peterborough
201612,APAC,Australia,Oceania,Western Australia,Bunbury
201613,EU,United Kingdom,North,England,Plymouth
201614,APAC,Australia,Oceania,Queensland,Maryborough
201615,EU,Belgium,Central,Flemish Brabant,Leuven
201616,EMEA,Croatia,EMEA,Grad Zagreb,Zagreb
201617,LATAM,Mexico,North,Tabasco,Frontera
201618,LATAM,Brazil,South,Rio de Janeiro,Resende
201619,APAC,China,North Asia,Shandong,Weifang
201620,EU,France,Central,Ile-de-France,Chaville
201621,APAC,India,Central Asia,Punjab,Patiala
201622,EMEA,Iraq,EMEA,Babil,Al Hillah
201623,EU,United Kingdom,North,England,Lowestoft
201624,EU,Netherlands,Central,Overijssel,Hardenberg
201625,APAC,Hong Kong,North Asia,Hong Kong,Kowloon
201626,LATAM,El Salvador,Central,San Salvador,Cuscatancingo
201627,APAC,China,North Asia,Shandong,Yantai
201628,APAC,Australia,Oceania,Victoria,Melton
201629,EU,Norway,North,Buskerud,Drammen
201630,US,United States,South,Alabama,Auburn
201631,EU,Netherlands,Central,North Brabant,Oosterhout
201632,US,United States,West,California,Torrance
201633,EU,France,Central,Midi-Pyrénées,Montauban
201634,APAC,China,North Asia,Sichuan,Jiangyou
201635,EU,France,Central,Ile-de-France,Livry-Gargan
201636,LATAM,Brazil,South,São Paulo,Sorocaba
201637,APAC,China,North Asia,Shaanxi,Xi'an
201638,APAC,Nepal,Central Asia,Central,Kathmandu
201639,EU,France,Central,Brittany,Quimper
201640,LATAM,Mexico,North,México,Ixtapaluca
201641,EU,Germany,Central,Hesse,Wiesbaden
201642,EMEA,Poland,EMEA,Pomerania,Gdynia
201643,EU,Germany,Central,Saxony-Anhalt,Magdeburg
201644,EU,France,Central,Ile-de-France,Gennevilliers
201645,EU,Spain,South,Catalonia,Castelldefels
201646,EU,United Kingdom,North,England,Widnes
201647,EMEA,Russia,EMEA,Dagestan,Kaspiysk
201648,LATAM,Brazil,South,Santa Catarina,Chapecó
201649,APAC,India,Central Asia,Bihar,Darbhanga
201650,US,United States,South,Florida,Coral Springs
201651,US,United States,Central,Texas,Laredo
201652,EU,Austria,Central,Carinthia,Klagenfurt
201653,Africa,Egypt,Africa,Aswan,Aswan
201654,LATAM,Cuba,Caribbean,Cienfuegos,Cienfuegos
201655,LATAM,Mexico,North,Distrito Federal,Miguel Hidalgo
201656,EMEA,Lithuania,EMEA,Panevezys,Panevezys
201657,EU,Germany,Central,North Rhine-Westphalia,Erftstadt
201658,EU,Germany,Central,North Rhine-Westphalia,Lippstadt
201659,EU,France,Central,Limousin,Brive-la-Gaillarde
201660,APAC,New Zealand,Oceania,Gisborne,Gisborne
201661,EU,Germany,Central,North Rhine-Westphalia,Pulheim
201662,EU,France,Central,Nord-Pas-de-Calais,Coudekerque-Branche
201663,EU,Belgium,Central,West Flanders,Roeselare
201664,US,United States,Central,Illinois,Highland Park
201665,LATAM,Colombia,South,Magdalena,Ciénaga
201666,EMEA,Turkey,EMEA,Bingol,Bingol
201667,LATAM,Guadeloupe,Caribbean,Guadeloupe,Les Abymes
201668,EU,United Kingdom,North,England,Swindon
201669,LATAM,Brazil,South,Pernambuco,Abreu e Lima
201670,LATAM,Colombia,South,Risaralda,Pereira
201671,EU,Denmark,North,South Denmark,Odense
201672,APAC,China,North Asia,Hainan,Haikou
201673,LATAM,Mexico,North,Sonora,Obregón
201674,EMEA,Iran,EMEA,Mazandaran,Sari
201675,LATAM,Venezuela,South,Miranda,Baruta
201676,APAC,China,North Asia,Zhejiang,Hangzhou
201677,Africa,Zambia,Africa,Copperbelt,Chingola
201678,EU,France,Central,Centre,Saint-Cyr-sur-Loire
201679,APAC,India,Central Asia,Andhra Pradesh,Guntur
201680,APAC,Japan,North Asia,Hyogo,Nishinomiya
201681,EU,Germany,Central,Hesse,Offenbach
201682,EU,United Kingdom,North,England,Waterlooville
201683,APAC,China,North Asia,Guangdong,Huizhou
201684,Africa,Egypt,Africa,Suhaj,Sohag
201685,US,United States,South,Alabama,Decatur
201686,EU,United Kingdom,North,England,Dewsbury
201687,EMEA,Kyrgyzstan,EMEA,Bishkek,Bishkek
201688,APAC,China,North Asia,Jiangsu,Licheng
201689,Africa,Kenya,Africa,Central,Thika
201690,EU,France,Central,Rhône-Alpes,Bron
201691,US,United States,Central,Illinois,Normal
201692,EU,Netherlands,Central,Overijssel,Deventer
201693,APAC,China,North Asia,Liaoning,Tieling
201694,LATAM,Dominican Republic,Caribbean,Santiago,Santiago de los Caballeros
201695,Canada,Canada,Canada,Quebec,Laval
201696,EU,France,Central,Ile-de-France,Montereau-Fault-Yonne
201697,Africa,Zimbabwe,Africa,Bulawayo,Bulawayo
201698,APAC,China,North Asia,Hebei,Xuanhua
201699,EU,France,Central,Provence-Alpes-Côte d'Azur,Vallauris
201700,US,United States,West,Oregon,Redmond
201701,EU,United Kingdom,North,Wales,Clydach
201702,APAC,China,North Asia,Shaanxi,Xianyang
201703,APAC,Australia,Oceania,New South Wales,Forster
201704,US,United States,West,Oregon,Springfield
201705,EU,United Kingdom,North,England,Dartford
201706,APAC,Japan,North Asia,Mie,Yokkaichi
201707,EU,Spain,South,Andalusía,El Ejido
201708,EU,Austria,Central,Salzburg,Salzburg
201709,EU,United Kingdom,North,Scotland,Dundee
201710,APAC,India,Central Asia,Karnataka,Belgaum
201711,EMEA,Poland,EMEA,Silesia,Rybnik
201712,Africa,Tanzania,Africa,Iringa,Iringa
201713,Africa,Nigeria,Africa,Edo,Benin City
201714,US,United States,Central,Texas,Arlington
201715,APAC,China,North Asia,Hubei,Yicheng
201716,EU,Germany,Central,Schleswig-Holstein,Kiel
201717,EU,Germany,Central,Rhineland-Palatinate,Kaiserslautern
201718,EU,France,Central,Ile-de-France,Garches
201719,US,United States,East,Connecticut,Waterbury
201720,EU,Germany,Central,Bavaria,Rosenheim
201721,EU,United Kingdom,North,England,Poole
201722,US,United States,West,Idaho,Pocatello
201723,EU,France,Central,Ile-de-France,Villejuif
201724,Africa,South Africa,Africa,North-West,Vryburg
201725,EMEA,Uzbekistan,EMEA,Surxondaryo,Termez
201726,APAC,China,North Asia,Shandong,Xintai
201727,US,United States,Central,Indiana,Richmond
201728,APAC,China,North Asia,Guangdong,Wuchuan
201729,LATAM,Mexico,North,Michoacán,Heroica Zitácuaro
201730,Canada,Canada,Canada,British Columbia,Richmond
201731,EU,Germany,Central,Rhineland-Palatinate,Worms
201732,EU,Germany,Central,Hesse,Darmstadt
201733,EU,France,Central,Auvergne,Issoire
201734,APAC,China,North Asia,Heilongjiang,Yichun
201735,EU,France,Central,Ile-de-France,Issy-les-Moulineaux
201736,APAC,China,North Asia,Guangdong,Chaozhou
201737,APAC,China,North Asia,Liaoning,Chaoyang
201738,EU,Spain,South,Andalusía,Granada
201739,APAC,India,Central Asia,Odisha,Bhubaneswar
201740,APAC,Australia,Oceania,New South Wales,Broken Hill
201741,EU,Portugal,South,Porto,Porto
201742,US,United States,South,Tennessee,Columbia
201743,APAC,China,North Asia,Fujian,Sanming
201744,APAC,New Zealand,Oceania,Southland,Invercargill
201745,US,United States,West,Utah,Salt Lake City
201746,APAC,Malaysia,Southeast Asia,Sarawak,Kuching
201747,APAC,Indonesia,Southeast Asia,Jawa Timur,Probolinggo
201748,US,United States,West,Arizona,Chandler
201749,APAC,Afghanistan,Central Asia,Kandahar,Kandahar
201750,LATAM,Colombia,South,Boyacá,Duitama
201751,EU,France,Central,Ile-de-France,Taverny
201752,LATAM,Brazil,South,Rio Grande do Sul,Caxias do Sul
201753,US,United States,Central,Illinois,Elmhurst
201754,Africa,Algeria,Africa,Laghouat,Laghouat
201755,Africa,South Sudan,Africa,Central Equatoria,Juba
201756,LATAM,Brazil,South,São Paulo,Sumaré
201757,EU,Italy,South,Tuscany,Lucca
201758,EU,Germany,Central,North Rhine-Westphalia,Minden
201759,EU,Germany,Central,North Rhine-Westphalia,Herten
201760,LATAM,Brazil,South,Rio Grande do Sul,Pelotas
201761,US,United States,West,Colorado,Arvada
201762,LATAM,Brazil,South,Mato Grosso do Sul,Campo Grande
201763,APAC,New Zealand,Oceania,Wellington,Lower Hutt
201764,EMEA,Poland,EMEA,Greater Poland,Poznan
201765,LATAM,Brazil,South,São Paulo,Birigui
201766,Africa,Sudan,Africa,Gezira,Wad Madani
201767,US,United States,South,South Carolina,Florence
201768,APAC,Pakistan,Central Asia,F.C.T.,Islamabad
201769,EU,United Kingdom,North,England,Stevenage
201770,APAC,China,North Asia,Jiangxi,Nanchang
201771,LATAM,Ecuador,South,Guayas,Guayaquil
201772,LATAM,Chile,South,O'Higgins,Rancagua
201773,APAC,Pakistan,Central Asia,Punjab,Rawalpindi
201774,APAC,China,North Asia,Guangdong,Zhuhai
201775,APAC,India,Central Asia,Madhya Pradesh,Mau
201776,EMEA,Iran,EMEA,Tehran,Shahriar
201777,LATAM,Cuba,Caribbean,Santiago de Cuba,Contramaestre
201778,EU,France,Central,Rhône-Alpes,Thonon-les-Bains
201779,EU,France,Central,Provence-Alpes-Côte d'Azur,Allauch
201780,APAC,India,Central Asia,Punjab,Amritsar
201781,LATAM,Brazil,South,Mato Grosso,Rondonópolis
201782,APAC,China,North Asia,Hebei,Handan
201783,EU,Spain,South,Madrid,Coslada
201784,US,United States,South,Florida,Plantation
201785,Africa,Nigeria,Africa,Bauchi,Bauchi
201786,US,United States,Central,Minnesota,Maple Grove
201787,US,United States,East,New York,Auburn
201788,EU,Germany,Central,North Rhine-Westphalia,Ratingen
201789,APAC,Philippines,Southeast Asia,National Capital,Caloocan
201790,US,United States,West,California,Inglewood
201791,Africa,Gabon,Africa,Estuaire,Libreville
201792,US,United States,Central,Illinois,Saint Charles
201793,US,United States,West,California,Pomona
201794,EMEA,Poland,EMEA,Opole,Opole
201795,US,United States,South,North Carolina,Gastonia
201796,LATAM,Brazil,South,São Paulo,São Bernardo do Campo
201797,EU,France,Central,Lorraine,Metz
201798,US,United States,West,Arizona,Peoria
201799,US,United States,West,New Mexico,Albuquerque
201800,US,United States,Central,Texas,Plano
201801,APAC,China,North Asia,Anhui,Tongling
201802,LATAM,Mexico,North,Colima,Colima
201803,US,United States,Central,Wisconsin,Green Bay
201804,EMEA,Austria,EMEA,Carinthia,Klagenfurt
201805,EU,United Kingdom,North,England,Cheshunt
201806,US,United States,East,Connecticut,Middletown
201807,US,United States,West,California,Chula Vista
201808,US,United States,West,California,Riverside
201809,LATAM,Brazil,South,São Paulo,Guarulhos
201810,EMEA,Belarus,EMEA,Homyel',Homyel'
201811,EU,United Kingdom,North,England,Torquay
201812,EU,France,Central,Languedoc-Roussillon,Narbonne
201813,APAC,Bangladesh,Central Asia,Sylhet,Sylhet
201814,APAC,Malaysia,Southeast Asia,Sabah,Sandakan
201815,APAC,Japan,North Asia,Ishikawa,Takamatsu
201816,EMEA,Bahrain,EMEA,Muharraq,Al Muharraq
201817,APAC,India,Central Asia,Maharashtra,Akola
201818,US,United States,East,New York,Troy
201819,US,United States,West,California,El Cajon
201820,EU,United Kingdom,North,England,Birkenhead
201821,EU,France,Central,Provence-Alpes-Côte d'Azur,Istres
201822,EU,France,Central,Ile-de-France,Noisy-le-Sec
201823,APAC,China,North Asia,Zhejiang,Shangyu
201824,Canada,Canada,Canada,Manitoba,Winnipeg
201825,Canada,Canada,Canada,British Columbia,Burnaby
201826,EMEA,Romania,EMEA,Bacau,Bacau
201827,APAC,China,North Asia,Jiangsu,Nantong
201828,EU,France,Central,Provence-Alpes-Côte d'Azur,Mougins
201829,EU,Italy,South,Trentino-Alto Adige,Bolzano
201830,EU,France,Central,Picardy,Amiens
201831,APAC,Philippines,Southeast Asia,Northern Mindanao,Valencia
201832,LATAM,Brazil,South,Rio Grande do Sul,Farroupilha
201833,APAC,China,North Asia,Tianjin,Hangu
201834,EMEA,Turkey,EMEA,Istanbul,Uskudar
201835,APAC,China,North Asia,Hunan,Wuxi
201836,EU,Spain,South,Andalusía,Lora del Río
201837,US,United States,Central,Texas,Mcallen
201838,LATAM,Panama,Central,Colón,Colón
201839,EU,France,Central,Ile-de-France,Torcy
201840,EMEA,Iran,EMEA,Zanjan,Zanjan
201841,Africa,Nigeria,Africa,Cross River,Calabar
201842,APAC,New Zealand,Oceania,Bay of Plenty,Rotorua
201843,LATAM,Mexico,North,Veracruz,Veracruz
201844,EMEA,Turkey,EMEA,Ankara,Sincan
201845,EU,Germany,Central,North Rhine-Westphalia,Paderborn
201846,EU,France,Central,Ile-de-France,Orsay
201847,US,United States,East,Ohio,Medina
201848,LATAM,Venezuela,South,Miranda,Guatire
201849,EU,France,Central,Ile-de-France,Thiais
201850,LATAM,Paraguay,South,Central,San Lorenzo
201851,EMEA,Russia,EMEA,Bashkortostan,Sterlitamak
201852,EU,France,Central,Aquitaine,La Teste-de-Buch
201853,EMEA,Israel,EMEA,Haifa,Haifa
201854,LATAM,Colombia,South,Atlántico,Barranquilla
201855,Africa,Niger,Africa,Maradi,Maradi
201856,US,United States,Central,Michigan,Dearborn
