Customer Key,Location Key,Shipping Key,Product Key,Order Key,Order Date Key,Ship Date Key,Quantity Sold,Total Price
100368,200018,307597,402771,508644,600250,700674,2,131.868
100117,200000,307598,403750,508645,600712,700510,4,119.96
100455,200000,307596,400340,508646,600248,700797,3,658.746
100579,200287,307599,403751,508647,600747,700338,13,665.145
100446,200402,307600,403752,508648,600447,700453,6,170.46
100576,201180,307601,403753,508649,600246,700004,3,179.991
100643,202337,307602,401233,508650,600308,700666,2,258.264
100595,201078,307603,400420,508651,600040,700523,5,321.075
101084,201335,307604,402183,508652,600307,701076,3,726.3486
100611,202049,307605,402650,508653,600170,700019,5,401.646
100089,200630,307605,401179,508654,600514,700520,1,298.14
100104,200068,307606,403099,508655,600704,700684,5,260.415
100299,200586,307607,403175,508656,600177,700118,5,523.98
100064,200077,307606,400618,508657,601308,700344,10,509.97
101147,200773,307608,401130,508658,600923,701307,2,278.88
101350,201945,307609,400074,508659,600579,700025,1,378.66
100478,201215,307610,401827,508660,600594,700147,5,1301.25
100727,201856,307611,401261,508661,600660,700579,2,301.96
100349,200189,307612,402286,508662,600597,700695,2,415.008
100006,202338,307613,403754,508663,600304,701134,4,246.72
100169,200130,307614,401431,508664,601076,700725,6,619.152
100874,202339,307615,400332,508665,600749,700447,2,333.9
100483,200003,307616,403755,508666,600411,701407,9,228.906
100715,201221,307617,403756,508667,600545,700065,7,391.608
100052,201509,307618,403757,508668,600929,701087,4,631.5
100403,200770,307617,401911,508669,600097,700407,8,349.056
100963,200125,307618,402095,508670,600854,700865,6,392.22
100874,200271,307618,403758,508671,600287,700453,5,581.25
100668,201187,307617,401520,508672,600432,700814,8,1091.04
101351,200090,307618,403759,508673,600449,700129,6,298.26
100276,200461,307619,403664,508674,600503,700404,8,404.16
100067,201301,307620,400843,508675,600927,700591,2,505.90616
100032,201204,307621,403582,508676,600909,700394,5,284.1098
100389,201362,307622,401303,508677,600452,700418,2,342.06
100290,202340,307622,402274,508678,600260,700266,5,284.1
100134,200000,307623,402318,508679,600111,700626,5,523.92
100412,202341,307624,402413,508680,600237,700694,4,647.872
100563,201615,307624,403760,508681,600450,700718,7,342.72
100963,200454,307625,401839,508682,600326,700169,3,352.38
100210,200266,307625,403761,508683,600698,700912,6,829.728
100235,200449,307626,403762,508684,600493,700325,8,371.28
100946,200028,307627,402222,508685,600320,700321,2,161.28
100186,202342,307628,400503,508686,600626,700963,1,480.03
100644,202343,307629,403763,508687,601309,700126,3,220.44
100453,200205,307630,402558,508688,600719,700345,3,259.248
100622,200107,307630,402674,508689,600849,700717,11,299.97
100206,202230,307631,400541,508690,600470,700471,3,627.696
100383,200339,307632,403764,508691,600385,700203,5,177.45
101352,200386,307631,401812,508692,600585,700541,2,424.2
100139,200653,307632,402498,508693,600341,700618,6,680.76
100250,201304,307633,403207,508694,600486,700496,4,535.68
100772,202156,307634,401524,508695,601173,701386,1,570.15
100105,202344,307635,400275,508696,600078,701091,5,634.86
100763,202345,307635,401937,508697,600222,700691,5,718.95
100932,200236,307636,403765,508698,600530,700359,4,358.68
100064,200406,307637,403766,508699,600279,701182,6,93.0762
100437,200167,307635,401536,508700,601009,700908,3,579.51
100870,200399,307638,403767,508701,600417,701382,5,672.57
100330,200094,307639,401383,508702,600427,700586,3,333.36
100241,200204,307638,401752,508703,600318,701136,4,428.28
100054,200558,307640,403768,508704,600431,701408,7,197.19
100869,200238,307641,401635,508705,600127,700818,2,303.0
100238,202346,307641,401157,508706,600471,700061,4,449.64
100222,200099,307642,400305,508707,600689,701301,5,256.74
100412,200299,307642,403769,508708,601310,701054,8,390.72
101103,200004,307643,403770,508709,600227,700311,4,199.08
100725,202206,307644,400301,508710,601115,701232,3,915.9
100397,200416,307645,402369,508711,600985,700062,3,345.06
100552,200302,307646,403771,508712,600634,700673,4,116.28
100469,200675,307645,400534,508713,600833,701133,2,235.188
100960,200183,307645,401258,508714,600352,700543,6,607.14
101083,201405,307647,400858,508715,600672,700688,1,145.896
100759,202206,307648,403772,508716,601000,701053,9,254.52
101142,202347,307649,401918,508717,600226,700049,1,364.32
100550,200084,307650,403773,508718,600086,700089,3,429.4125
100072,200854,307650,402690,508719,600119,700737,4,207.76
100734,201250,307651,401361,508720,600868,700287,4,526.64
100162,200361,307652,401456,508721,600406,700410,3,282.6
100716,200154,307653,403509,508722,600166,701150,7,314.496
100464,200139,307654,400320,508723,600413,700442,1,364.8483
100584,201367,307654,400519,508724,600178,700496,1,415.2
100414,200498,307655,403774,508725,601075,701093,5,190.65
101353,202348,307655,401122,508726,600303,700693,2,157.392
100665,200668,307656,402897,508727,600387,701085,4,551.7504
100896,201937,307657,400674,508728,600048,701073,5,1983.015
100806,201246,307657,403380,508729,600458,700368,4,202.92
100023,200051,307658,401094,508730,600921,700340,2,199.98
100201,200699,307659,403359,508731,601117,701114,4,612.48
100747,200304,307659,403775,508732,600659,700070,3,392.94
101354,202336,307660,403260,508733,600415,700456,1,198.39
100416,200759,307661,402619,508734,600721,700561,2,224.82
101102,200051,307662,402905,508735,601180,701263,3,242.94
101355,200522,307662,402927,508736,601182,700758,6,1799.64
100503,202349,307663,402320,508737,600123,700124,3,155.52
100443,201438,307664,401233,508738,600722,700896,2,303.84
100156,200700,307664,401738,508739,600068,701341,2,919.05
100425,200996,307664,403224,508740,600627,700138,3,700.056
100041,202350,307665,403776,508741,600029,700030,8,212.32
100796,202351,307665,400487,508742,600939,700683,2,852.498
100305,200051,307666,403777,508743,600928,700502,6,436.704
100405,200754,307667,402236,508744,600638,700979,3,438.84
100614,200828,307667,403778,508745,600169,700516,2,226.12
100913,201587,307668,402827,508746,600353,700356,6,227.4
100749,200030,307669,403779,508747,601024,701148,4,238.272
100348,200000,307668,403780,508748,601099,700353,5,232.4
100644,202343,307670,401278,508749,601309,700126,3,333.96
100946,202096,307671,402502,508750,600239,700887,5,406.35
100836,202115,307672,403781,508751,600349,700603,4,483.6
100573,200769,307673,403411,508752,600196,700061,4,600.48
101356,202352,307674,400192,508753,600896,701274,1,437.34
100480,202353,307675,403782,508754,600165,700167,9,740.34
100181,200643,307676,400394,508755,600363,700895,2,278.9298
100136,201295,307677,403783,508756,600942,700001,14,624.736
100234,202354,307678,402533,508757,600461,701285,3,281.34
100702,200003,307678,401523,508758,600614,701115,3,487.728
100396,201474,307679,402265,508759,600202,700206,3,272.97
100096,200470,307680,403784,508760,600315,700057,4,194.64
100783,200242,307681,403785,508761,600509,700729,9,251.37
100092,200585,307682,402535,508762,600608,700187,3,234.45
101270,201308,307682,400211,508763,600146,700655,1,435.99
100731,202254,307683,403786,508764,600134,700193,6,375.84
100430,200383,307684,403787,508765,600087,700434,2,613.56
101357,200395,307684,403788,508766,600338,701048,2,162.06
100239,200030,307685,403789,508767,600576,700309,6,319.644
100846,201862,307686,403613,508768,600046,700604,3,250.992
100740,200600,307687,401209,508769,600248,701272,4,507.276
100809,202258,307687,401165,508770,600884,700818,3,422.058
100197,201295,307688,403525,508771,601044,701215,2,146.56
100887,200248,307689,400782,508772,600167,700256,2,492.42
100168,201376,307688,400277,508773,601311,701404,3,551.205
101259,201415,307690,403790,508774,601160,701404,2,268.32
100440,200234,307691,403791,508775,600987,701118,6,889.92
100933,202156,307691,403792,508776,600371,701372,2,512.34
100389,200003,307692,401457,508777,600026,701389,1,219.618
100925,200904,307692,402310,508778,600765,700656,3,415.44
100397,201024,307692,402731,508779,600609,700326,3,404.73
100135,202355,307692,401779,508780,600420,700426,3,484.65
100106,200105,307693,401689,508781,600383,700385,3,512.163
100211,200588,307694,401166,508782,600487,700844,3,507.6
100551,200000,307695,403661,508783,600940,700883,3,197.97
101338,200395,307694,401838,508784,600536,700981,2,920.4
100288,200597,307694,403335,508785,601312,700377,3,984.18
101358,201187,307696,401803,508786,600295,700973,1,392.31
100669,201731,307697,402042,508787,600884,700810,5,208.5
100464,200001,307698,402728,508788,600084,700844,3,326.835
100038,200000,307699,403793,508789,600481,701381,4,323.136
100575,200115,307700,403794,508790,600932,700881,4,151.72
100072,200130,307701,400584,508791,600421,701063,3,453.576
100275,201978,307702,403795,508792,600202,700556,9,508.32
100483,200734,307703,400995,508793,601171,700949,5,551.985
100323,200077,307704,403796,508794,600019,700528,7,188.552
100967,201063,307705,403797,508795,600760,700664,7,307.272
100110,202356,307706,401361,508796,600261,701069,3,394.98
100190,200055,307706,403798,508797,600084,700086,5,197.7
100566,200158,307707,403799,508798,600784,701099,2,441.96
100173,200625,307708,403800,508799,600829,700999,7,348.81
100655,202357,307708,403801,508800,600960,700431,6,493.83
100336,202358,307708,401667,508801,600175,700476,5,479.9
100091,200318,307709,401408,508802,600767,700407,5,549.75
100775,200645,307709,402101,508803,600551,700448,2,494.64
100257,200574,307709,401027,508804,601257,701366,3,384.96852
100009,202359,307710,400835,508805,600483,700241,2,628.24
100704,200068,307711,403802,508806,600880,701174,2,246.024
100460,200858,307712,400415,508807,600318,700274,4,265.824
100372,200515,307713,403803,508808,600604,700616,5,199.9
101359,200090,307714,403804,508809,600863,701295,6,329.4
100065,202118,307715,402822,508810,601097,700553,3,199.26
100579,200051,307716,400677,508811,600099,701036,3,698.352
100601,201101,307717,403805,508812,601219,700344,2,98.376
101338,200080,307718,403806,508813,600310,700883,4,207.12
100778,202360,307719,403754,508814,600750,701301,3,185.04
100413,202361,307720,401808,508815,600808,701294,2,360.24
100232,200496,307721,403807,508816,600363,700647,4,257.76
100873,200234,307721,403671,508817,600884,700483,6,317.52
100002,201219,307722,400988,508818,600089,700579,2,414.66
101320,202362,307723,401817,508819,601021,700409,2,291.792
100498,202363,307724,403808,508820,600312,700116,7,685.44
101247,202364,307724,400160,508821,600306,700688,2,314.64
100961,202357,307725,402858,508822,600130,700119,7,440.5275
100823,200555,307725,400662,508823,600325,700326,1,364.92
100844,201399,307726,403809,508824,601091,701170,2,284.76
100011,200709,307726,403655,508825,600365,700345,3,241.38
100704,200064,307727,400389,508826,600579,700025,2,281.34
100286,201008,307728,403810,508827,600953,700991,7,283.92
100304,200211,307729,401901,508828,600916,701032,3,321.9426
100722,200441,307730,400802,508829,600039,700448,5,341.96
101360,200478,307730,401998,508830,600646,700609,8,407.904
100132,202365,307731,401541,508831,600656,700659,3,288.08268
100601,201292,307732,402008,508832,600284,700083,6,255.108
100153,200024,307732,400626,508833,600368,700775,1,250.83732
100498,202363,307733,400764,508834,600312,700116,5,850.35
100252,200068,307734,400645,508835,600725,700845,1,277.398
100890,200015,307733,403565,508836,600558,700183,4,598.23
100635,202366,307733,402246,508837,600401,700129,5,879.15
101325,201360,307735,400084,508838,601079,701102,1,386.388
101003,200785,307736,403811,508839,601313,701286,2,729.84
101237,200945,307737,403812,508840,601273,701220,4,148.68
100955,200173,307738,401081,508841,600888,701044,3,418.05
101168,201711,307739,401720,508842,600531,700542,1,146.82
100354,202367,307740,403813,508843,600183,700088,6,291.06
100866,200957,307738,403814,508844,600125,700932,6,529.2
100880,200512,307741,400909,508845,600107,700109,7,548.604
100304,202368,307741,400997,508846,600997,700346,2,435.357
100627,201149,307742,401975,508847,600713,700523,4,603.92
100465,201645,307743,403559,508848,601145,701201,4,135.72
100800,200755,307744,401512,508849,600762,700659,5,429.9
100456,202369,307743,403422,508850,600557,700912,3,115.44
100205,200025,307744,402196,508851,601285,701375,7,245.56
100470,200015,307745,400968,508852,600705,701326,9,1462.1445
100143,200077,307746,403815,508853,600905,700924,2,99.28
101270,201308,307747,400331,508854,600146,700655,1,311.25
100212,200187,307748,403147,508855,600216,700220,2,148.014
100920,200153,307749,402984,508856,600004,700121,3,422.82
100203,200552,307750,400263,508857,601075,700149,1,211.65
100148,202163,307751,400715,508858,600799,700103,2,509.696
100620,201517,307751,400415,508859,601314,701270,6,664.56
100852,200407,307751,400496,508860,600131,700133,4,468.792
100126,201378,307752,403161,508861,600076,700665,1,96.48
100289,200338,307753,401282,508862,600546,700375,2,339.18
100234,200205,307754,403763,508863,600006,700880,2,146.96
100683,201193,307755,403629,508864,600020,701029,5,573.9498
100828,200611,307756,403816,508865,600274,700171,7,132.79
100234,200051,307755,402089,508866,600442,700449,11,563.024
100940,200203,307757,403817,508867,601186,700752,1,168.48
100265,200703,307758,403818,508868,600628,701048,9,207.0
100848,201394,307759,403819,508869,600064,700461,4,119.92
100691,200925,307759,403327,508870,601057,700694,6,332.163
100883,200280,307760,401080,508871,600475,701155,5,674.55
100563,200640,307759,403820,508872,600909,700796,8,392.88
101090,201963,307760,403793,508873,600104,700989,3,257.499
100954,202370,307761,403821,508874,600311,700188,4,192.16
100249,200220,307762,403267,508875,600041,700257,1,204.63
100251,201071,307763,401346,508876,601280,700507,5,322.44
100371,200146,307764,402150,508877,600681,700451,2,222.384
101158,201674,307764,400660,508878,600269,700597,1,411.75
100162,201359,307765,402739,508879,600118,701198,5,269.9
100140,200844,307766,401080,508880,600776,700782,3,404.73
101361,200136,307767,400666,508881,600349,701035,1,170.07
100444,201101,307768,401710,508882,600318,700652,3,248.832
100113,200135,307768,403822,508883,600250,700067,5,363.3
100190,200240,307769,401352,508884,600029,700945,5,233.7
100845,200332,307770,401523,508885,600471,700266,2,406.44
100989,201537,307769,400034,508886,600188,701222,1,190.863
100758,200417,307771,401080,508887,600476,700484,2,269.82
100676,200567,307772,402321,508888,600209,700080,4,431.968
100186,200896,307771,403823,508889,601017,701296,6,430.92
100441,200376,307773,403824,508890,601034,700628,4,156.88
100826,200077,307773,401512,508891,600282,700287,3,154.764
100561,200379,307774,403825,508892,600174,700541,7,811.72
101118,200233,307775,402796,508893,600343,700097,4,272.52
100372,200154,307776,403342,508894,601277,701035,6,618.732
100062,200379,307777,401379,508895,600699,701155,3,631.91364
100716,202371,307778,403826,508896,600221,700117,6,199.392
101001,200476,307779,403827,508897,601206,700736,4,185.76
100601,202372,307780,401042,508898,600999,700673,3,435.294
100221,202373,307780,401308,508899,601041,701140,5,528.43
101362,202374,307781,403828,508900,600886,700476,4,140.736
100925,200353,307782,403829,508901,600132,700134,6,592.74
